chr	start	end	Distance.to.TSS	Gene.Name	strand	6OHDA_Tag	Sham_Tag	6OHDA_NDST3_Tag	Fold.Sham	Fold.6OHDA_NDST3
chr7	19024257	19024472	-630	Rtn2	+	270.75	168.92	288.83	1.6	1.07
chr7	19094020	19094120	-662	Polr1g	+	43.50	44.28	54.66	-1.02	1.26
chr7	19094130	19094230	-772	Polr1g	+	33.25	32.26	49.77	1.03	1.5
chr7	19094257	19094357	-834	Ppp1r13l	+	21.25	20.95	41.89	1.02	1.97
chr7	19119693	19119793	-825	Mir343	+	185.25	109.26	239.57	1.7	1.29
chr7	19119809	19119912	-708	Mir343	+	172.75	105.93	226.74	1.63	1.31
chr7	19310218	19310367	-920	Zfp296	+	130.50	88.82	182.10	1.47	1.4
chr7	19426937	19427037	-403	Apoc1	+	6.50	6.90	14.00	-1.06	2.15
chr7	19698544	19698644	-743	Ceacam20	+	10.50	4.68	12.60	2.24	1.2
chr7	19698866	19698966	-421	Ceacam20	+	26.00	21.28	31.10	1.22	1.2
chr7	24919742	24919960	-567	Dedd2	+	68.00	33.40	57.40	2.03	-1.18
chr7	25358926	25359067	418	Exosc5	+	35.00	33.90	31.90	1.03	-1.1
chr7	25379840	25379940	-315	B9d2	+	6.75	7.62	12.46	-1.12	1.84
chr7	25386282	25386540	-16	Tgfb1	+	39.00	25.10	33.90	1.55	-1.15
chr7	27259043	27259143	-808	2310022A10Rik	+	16.75	7.08	24.60	2.37	1.47
chr7	28050055	28050231	29	Rps16	+	252.50	172.36	346.09	1.47	1.37
chr7	28488110	28488250	-214	Rinl	+	17.25	12.12	16.74	1.42	-1.03
chr7	28783987	28784168	-958	Mir1963	+	16.50	19.20	22.00	-1.16	1.33
chr7	28825239	28825388	-737	Ryr1	+	64.00	34.13	87.99	1.87	1.38
chr7	28981873	28982089	-579	Spint2	+	55.25	36.73	90.71	1.5	1.64
chr7	30121761	30121911	5	Nfkbid	+	90.50	67.78	134.02	1.34	1.48
chr7	34355715	34355815	-831	Kctd15	+	16.50	5.73	12.38	2.88	-1.34
chr7	37970900	37971000	-178	Pop4	+	11.50	17.70	9.50	-1.54	-1.21
chr7	37971008	37971108	-286	Pop4	+	10.75	12.90	11.83	-1.2	1.1
chr7	37971268	37971368	-546	Pop4	+	10.25	21.09	18.96	-2.06	1.85
chr7	38227710	38227810	-143	Gm5591	+	35.75	29.38	43.82	1.22	1.23
chr7	40681106	40681206	-987	Gm4884	+	6.00	6.40	9.00	-1.07	1.5
chr7	43283207	43283405	-857	Ceacam18	+	67.50	51.34	79.07	1.31	1.17
chr7	43423183	43423357	-771	Klk11	+	86.50	75.36	115.97	1.15	1.34
chr7	44321137	44321290	-946	Myh14	+	17.25	10.15	19.79	1.69	1.14
chr7	44398760	44398922	788	Vrk3	+	33.75	28.79	39.19	1.17	1.16
chr7	44464492	44464592	540	Atf5	+	42.50	24.81	54.54	1.71	1.28
chr7	44485165	44485327	-466	Il4i1	+	60.25	31.84	55.55	1.89	-1.08
chr7	44647548	44647648	526	Irf3	+	11.25	8.22	21.99	1.38	1.95
chr7	44854513	44854613	-247	Kash5	+	53.25	54.83	77.49	-1.03	1.45
chr7	44854633	44854746	-373	Kash5	+	51.50	53.58	85.13	-1.04	1.65
chr7	44974226	44974326	-106	Rpl14-ps1	+	11.25	9.10	13.81	1.23	1.22
chr7	44974361	44974461	29	Rpl14-ps1	+	21.00	15.20	32.40	1.38	1.54
chr7	44983286	44983398	-138	Trpm4	+	34.75	14.69	31.63	2.37	-1.1
chr7	45016853	45017089	314	Mtag2	+	7.25	6.19	7.77	1.17	1.07
chr7	45062407	45062585	-623	Ntf5	+	140.25	76.79	166.59	1.83	1.19
chr7	45162165	45162370	-863	Tulp2	+	70.00	53.60	95.30	1.31	1.36
chr7	45333467	45333607	91	Ntn5	+	13.25	5.30	27.01	2.49	2.03
chr7	45366830	45366930	546	Sphk2	+	18.00	11.48	14.91	1.57	-1.21
chr7	45366981	45367125	373	Sphk2	+	155.50	99.34	188.01	1.56	1.21
chr7	45370433	45370663	-96	Fam83e	+	93.25	50.30	106.66	1.86	1.14
chr7	45434629	45434769	-72	Lmtk3	+	197.50	123.50	279.00	1.6	1.41
chr7	45521933	45522068	-264	Kdelr1	+	43.25	28.83	65.78	1.5	1.52
chr7	45570371	45570582	-203	Emp3	+	55.00	29.50	56.90	1.86	1.03
chr7	45680171	45680271	-511	Abcc6	+	20.00	14.30	38.90	1.4	1.95
chr7	45682773	45682879	-294	Nomo1	+	37.00	24.44	49.74	1.51	1.34
chr7	46393174	46393274	-820	Saa1	+	30.00	15.44	29.90	1.94	-1
chr7	46393350	46393450	-996	Saa1	+	25.75	19.02	40.80	1.36	1.59
chr7	46400229	46400329	-978	Saa2	+	7.75	3.29	7.75	2.32	-1
chr7	46509755	46509855	-882	Ldhc	+	20.75	9.19	15.69	2.25	-1.33
chr7	46509858	46509958	-779	Ldhc	+	20.00	9.30	13.00	2.14	-1.54
chr7	49428033	49428133	-23	Prmt3	+	22.75	23.84	34.28	-1.05	1.51
chr7	49559204	49559304	-793	Slc6a5	+	21.00	16.80	20.49	1.25	-1.03
chr7	51270516	51270690	-975	Slc17a6	+	20.75	18.05	20.23	1.15	-1.03
chr7	51511117	51511320	-545	Gas2	+	72.75	56.41	77.67	1.29	1.07
chr7	63855341	63855533	-117	Mir211	+	32.75	21.04	33.15	1.56	1.01
chr7	63936982	63937109	-373	Mtmr10	+	14.00	19.32	26.92	-1.38	1.92
chr7	63937163	63937263	-205	Mtmr10	+	35.50	31.56	56.70	1.13	1.6
chr7	65452323	65452423	-412	1810008I18Rik	+	5.75	2.88	13.59	2.03	2.36
chr7	66038569	66038767	-579	Lrrk1	+	14.00	10.30	26.50	1.36	1.89
chr7	66039037	66039137	-998	Lrrk1	+	11.50	7.40	11.00	1.56	-1.05
chr7	66339764	66339864	177	Lins1	+	11.50	17.20	26.50	-1.5	2.3
chr7	66339915	66340015	328	Lins1	+	11.25	13.01	14.83	-1.15	1.32
chr7	69145151	69145251	-641	4930402F11Rik	+	17.25	20.32	14.64	-1.18	-1.18
chr7	69145351	69145533	-400	4930402F11Rik	+	24.50	20.29	10.72	1.21	-2.29
chr7	72751866	72751966	-100	Gm6567	+	5.50	5.90	11.00	-1.07	2
chr7	72752718	72752818	-952	Gm6567	+	3.50	6.40	8.50	-1.83	2.42
chr7	72888822	72888968	-490	Gm30075	+	9.50	16.70	19.00	-1.76	2
chr7	73025599	73025699	-127	A730056A06Rik	+	21.25	21.84	24.79	-1.03	1.16
chr7	73025718	73025818	-246	A730056A06Rik	+	30.75	31.24	40.90	-1.02	1.33
chr7	73025932	73026032	-460	A730056A06Rik	+	17.75	17.45	18.76	1.02	1.06
chr7	73191770	73191870	-326	Chd2	+	31.25	17.56	23.69	1.78	-1.32
chr7	73191983	73192083	-539	Chd2	+	94.00	67.43	93.79	1.39	-1
chr7	73192245	73192345	-801	Chd2	+	41.00	35.40	30.40	1.16	-1.35
chr7	73468451	73468551	-837	Mir7234	+	12.50	5.67	12.50	2.2	-1
chr7	73468910	73469010	-378	Mir7234	+	7.00	8.90	7.00	-1.26	-1
chr7	73475401	73475501	-221	Gm21269	+	10.00	4.90	8.50	2.03	-1.18
chr7	73475511	73475636	-99	Gm21269	+	8.25	6.70	7.22	1.23	-1.15
chr7	79148983	79149083	-741	Mir9-3hg	+	118.75	83.72	116.02	1.42	-1.02
chr7	79149139	79149270	-570	Mir9-3hg	+	122.25	80.04	112.03	1.53	-1.09
chr7	79391892	79391992	937	Pex11a	+	33.50	19.90	40.00	1.69	1.19
chr7	79392101	79392237	710	Pex11a	+	97.25	80.99	139.06	1.2	1.43
chr7	79497881	79497986	25	Anpep	+	28.50	23.60	35.40	1.21	1.24
chr7	80764082	80764273	-370	Slc28a1	+	20.75	7.62	20.75	2.73	-1
chr7	83382179	83382331	-649	Il16	+	18.75	12.63	17.23	1.49	-1.09
chr7	84329172	84329273	-618	Zfand6	+	18.00	12.94	18.00	1.39	-1
chr7	84329301	84329401	-747	Zfand6	+	19.25	9.18	19.76	2.09	1.02
chr7	84338505	84338605	-293	2610206C17Rik	+	5.25	2.86	6.83	1.86	1.3
chr7	84338617	84338717	-181	2610206C17Rik	+	6.00	4.90	8.00	1.22	1.33
chr7	84339409	84339509	-294	Zfand6	+	18.00	22.48	25.71	-1.25	1.43
chr7	84805383	84805572	-367	Vmn2r67	+	38.00	33.00	53.40	1.15	1.41
chr7	86312445	86312545	-377	Or14c40	+	9.00	7.96	16.41	1.14	1.82
chr7	86312582	86312682	-240	Or14c40	+	7.50	8.90	6.00	-1.18	-1.25
chr7	89168520	89168796	-905	Prss23	+	53.50	29.00	41.90	1.84	-1.28
chr7	89590514	89590614	-152	Hikeshi	+	5.50	6.40	7.50	-1.16	1.36
chr7	89678032	89678132	-285	E230029C05Rik	+	6.50	15.70	9.50	-2.42	1.46
chr7	90074664	90074842	-767	Ccdc89	+	47.25	58.69	42.12	-1.24	-1.12
chr7	99355983	99356174	-29	Slco2b1	+	22.00	29.33	32.64	-1.33	1.49
chr7	99384297	99384397	-5	Or2at4	+	9.50	5.61	11.08	1.69	1.16
chr7	99876236	99876356	-518	Pgm2l1	+	14.50	15.62	23.63	-1.08	1.63
chr7	99876424	99876524	-340	Pgm2l1	+	43.50	24.81	55.54	1.75	1.28
chr7	100121378	100121487	-766	Ucp3	+	82.75	59.96	101.22	1.38	1.22
chr7	100307896	100308004	-287	Plekhb1	+	35.75	31.46	52.47	1.14	1.47
chr7	102237993	102238093	-17	Or52p2	+	5.50	3.40	11.00	1.6	2
chr7	103792904	103793004	-452	Ubqln3	+	8.75	8.17	3.60	1.08	-2.43
chr7	105603318	105603505	-234	Gvin1	+	72.00	66.40	79.40	1.08	1.1
chr7	107400281	107400381	55	Ovch2	+	13.25	21.20	9.68	-1.6	-1.37
chr7	107501113	107501315	-712	Or5p52	+	22.00	25.52	27.12	-1.16	1.23
chr7	107665815	107666012	89	Or5p57	+	124.00	98.32	162.99	1.26	1.31
chr7	107679696	107679796	-257	Or5p4	+	11.75	6.02	7.48	1.95	-1.57
chr7	107694623	107694749	89	Or5p58	+	18.50	12.80	26.90	1.45	1.46
chr7	107724408	107724508	10	Or5p60	+	12.75	3.83	6.63	3.3	-1.93
chr7	109038856	109038960	-648	Stk33	+	16.50	16.21	26.30	1.02	1.59
chr7	109039183	109039283	-973	Stk33	+	25.25	17.53	28.68	1.44	1.14
chr7	109559628	109559763	-18	Dennd5a	+	57.00	38.56	55.89	1.48	-1.02
chr7	112741987	112742102	-822	4930543E12Rik	+	41.75	27.83	34.61	1.5	-1.21
chr7	117842925	117843025	-115	Smg1	+	24.00	28.50	41.40	-1.19	1.73
chr7	117843028	117843128	-52	4930583K01Rik	+	36.50	32.12	50.28	1.14	1.38
chr7	117843380	117843480	300	4930583K01Rik	+	20.00	20.70	16.00	-1.03	-1.25
chr7	118305053	118305161	-146	Gde1	+	38.25	40.54	34.63	-1.06	-1.1
chr7	118594531	118594631	-147	Gprc5b	+	5.00	4.91	7.78	1.02	1.55
chr7	118783630	118783730	81	Gpr139	+	13.25	27.45	17.49	-2.07	1.32
chr7	118783744	118783844	-33	Gpr139	+	21.00	29.79	36.78	-1.42	1.75
chr7	118783858	118783958	-147	Gpr139	+	20.00	20.20	32.21	-1.01	1.61
chr7	119339150	119339250	67	Ppp1ccb	+	9.25	12.46	7.71	-1.35	-1.2
chr7	119359746	119359846	-350	Acsm3	+	9.00	7.90	3.00	1.14	-3.01
chr7	119744528	119744628	-64	Zp2	+	20.75	26.78	33.81	-1.29	1.63
chr7	120632732	120632832	-886	Mettl9	+	28.00	24.17	30.95	1.16	1.11
chr7	121701356	121701456	-335	Ndufab1	+	1.00	5.40	5.50	-5.41	5.49
chr7	122969811	122969952	-743	Arhgap17	+	193.25	161.99	261.22	1.19	1.35
chr7	122969972	122970072	-884	Arhgap17	+	82.50	64.34	112.53	1.28	1.36
chr7	123006048	123006148	-942	Lcmt1	+	7.00	16.20	10.50	-2.32	1.5
chr7	126248198	126248298	-233	Sgf29	+	12.50	13.80	12.00	-1.1	-1.04
chr7	126248371	126248471	-60	Sgf29	+	8.50	4.40	12.50	1.92	1.47
chr7	126625551	126625709	21	Maz	+	33.50	13.30	33.90	2.52	1.01
chr7	126832119	126832219	-64	Zfp553	+	20.50	19.20	39.90	1.07	1.95
chr7	126832220	126832347	19	Gm4532	+	14.50	16.43	25.52	-1.13	1.76
chr7	126944833	126944939	-400	Zfp768	+	7.25	5.22	11.39	1.39	1.57
chr7	126976051	126976151	-879	Zfp747	+	118.25	68.67	121.08	1.72	1.02
chr7	127021194	127021294	-38	Zfp688	+	25.50	23.64	34.07	1.08	1.34
chr7	127110726	127110826	-379	Srcap	+	20.50	19.20	35.40	1.07	1.73
chr7	127213696	127213796	-141	Zfp629	+	6.00	3.40	12.50	1.74	2.08
chr7	127215293	127215399	-902	Zfp629	+	19.00	7.70	19.00	2.48	-1
chr7	127345726	127345864	-152	Fbxl19	+	93.00	43.07	74.30	2.16	-1.25
chr7	127375868	127376050	-602	Setd1a	+	51.75	34.89	72.96	1.48	1.41
chr7	127512192	127512342	81	Kat8	+	101.25	56.35	118.94	1.8	1.17
chr7	130936302	130936402	1	Fam24a	+	27.00	25.13	27.00	1.08	-1
chr7	130965392	130965492	-987	2310057M21Rik	+	10.50	7.54	13.65	1.4	1.3
chr7	132212176	132212276	-146	Lhpp	+	27.75	12.69	31.18	2.19	1.13
chr7	132212297	132212478	15	Lhpp	+	19.75	28.64	38.39	-1.45	1.95
chr7	132547265	132547365	-56	Zranb1	+	34.00	13.60	31.87	2.5	-1.07
chr7	133312983	133313198	-914	Uros	+	31.00	29.00	26.00	1.07	-1.19
chr7	133362240	133362340	-292	Dhx32	+	7.75	3.78	9.82	2.03	1.26
chr7	133385280	133385380	-816	Dhx32	+	5.50	13.80	6.00	-2.5	1.09
chr7	135139343	135139467	-148	Ptpre	+	30.00	25.10	36.40	1.2	1.21
chr7	135455283	135455497	-458	6330420H09Rik	+	28.00	18.70	33.90	1.5	1.21
chr7	137039298	137039404	49	Glrx3	+	5.50	15.70	7.50	-2.86	1.36
chr7	138448707	138448807	642	Ppp2r2d	+	7.00	13.80	7.50	-1.97	1.07
chr7	138827883	138828045	-434	Pwwp2b	+	28.00	36.90	31.40	-1.32	1.12
chr7	138968010	138968110	-965	Inpp5a	+	36.00	23.28	41.48	1.55	1.15
chr7	138968246	138968411	-697	Inpp5a	+	119.50	80.09	138.17	1.49	1.16
chr7	139572761	139572890	-350	Adam8	+	48.75	29.35	57.19	1.66	1.17
chr7	139616121	139616233	86	Tubgcp2	+	45.00	23.84	49.45	1.89	1.1
chr7	139616295	139616395	41	Zfp511	+	54.25	33.93	56.18	1.6	1.04
chr7	139915128	139915317	-555	Or12j2	+	7.50	10.80	8.00	-1.44	1.06
chr7	140856945	140857121	-334	Cdhr5	+	63.00	41.47	80.44	1.52	1.28
chr7	141048226	141048326	-426	Cd151	+	26.75	23.44	46.20	1.14	1.73
chr7	141048523	141048679	-101	Cd151	+	36.50	16.47	32.34	2.21	-1.13
chr7	141194180	141194319	-589	Gm16982	+	126.75	93.08	137.05	1.36	1.08
chr7	141392110	141392210	-649	Muc5b	+	127.75	94.37	150.95	1.35	1.18
chr7	141392317	141392454	-424	Muc5b	+	81.50	54.10	88.43	1.51	1.09
chr7	142060925	142061124	-516	Prr33	+	125.25	86.43	137.47	1.45	1.1
chr7	142850910	142851010	-676	Kcnq1ot1	+	27.50	18.20	33.90	1.51	1.23
chr7	143153982	143154192	-260	Cars1	+	66.50	50.20	81.30	1.33	1.22
chr7	143296240	143296389	-614	Osbpl5	+	30.50	24.20	30.40	1.26	-1
chr7	144449968	144450068	-251	Fgf15	+	6.25	12.79	4.69	-2.04	-1.34
chr8	3672112	3672212	611	Pet100	+	187.75	145.02	203.41	1.29	1.08
chr8	3676272	3676372	-775	Pcp2	+	195.75	152.64	191.81	1.28	-1.02
chr8	4267595	4267695	-333	Prr36	+	10.75	4.30	10.75	2.48	-1
chr8	4275808	4276019	-914	Lrrc8e	+	230.25	152.50	256.84	1.51	1.12
chr8	10978956	10979056	-549	3930402G23Rik	+	17.50	9.80	21.00	1.78	1.2
chr8	10979223	10979323	-816	3930402G23Rik	+	9.25	11.00	9.76	-1.19	1.05
chr8	11362135	11362246	-615	Col4a2	+	17.00	16.22	15.97	1.05	-1.07
chr8	11363441	11363589	-689	Col4a1	+	44.50	30.16	38.84	1.48	-1.15
chr8	11728650	11728750	49	Spaca7b	+	36.00	16.96	43.00	2.12	1.19
chr8	11807541	11807641	-774	Arhgef7	+	15.50	13.85	13.95	1.12	-1.11
chr8	11828493	11828593	-741	Arhgef7	+	5.50	4.90	10.50	1.12	1.91
chr8	13208929	13209050	-172	Lamp1	+	25.75	19.02	21.21	1.36	-1.22
chr8	13338652	13338821	522	Tmco3	+	207.25	126.83	226.51	1.63	1.09
chr8	13454860	13455045	-129	Grk1	+	6.00	3.90	5.00	1.52	-1.2
chr8	21776385	21776485	-990	Defa3	+	13.25	7.26	11.72	1.83	-1.13
chr8	22072614	22072714	-379	Defa28	+	2.00	7.90	13.00	-3.94	6.49
chr8	22653297	22653420	-848	Nek3	+	139.25	80.15	152.87	1.74	1.1
chr8	22653451	22653551	-991	Nek3	+	170.75	94.65	185.65	1.8	1.09
chr8	22888809	22888909	122	1810012K16Rik	+	16.25	16.94	16.25	-1.04	-1
chr8	22889043	22889143	356	1810012K16Rik	+	18.50	21.52	20.56	-1.17	1.11
chr8	22889160	22889260	473	1810012K16Rik	+	14.00	19.20	12.50	-1.37	-1.12
chr8	23639848	23640012	-211	Gm15816	+	21.50	16.20	27.40	1.32	1.28
chr8	23728491	23728591	-857	Gins4	+	16.25	13.59	11.17	1.2	-1.46
chr8	25215882	25215982	-64	Adam3	+	24.25	10.19	22.73	2.37	-1.07
chr8	26088351	26088505	-423	Letm2	+	8.50	8.90	14.00	-1.04	1.64
chr8	27619134	27619234	-524	Brf2	+	4.00	6.40	3.00	-1.6	-1.34
chr8	27692485	27692585	40	Got1l1	+	1.50	10.30	4.00	-6.89	2.66
chr8	27749940	27750040	-365	Eif4ebp1	+	14.25	8.26	10.69	1.73	-1.34
chr8	27750197	27750297	-108	Eif4ebp1	+	20.50	13.30	16.00	1.54	-1.28
chr8	27750314	27750414	9	Eif4ebp1	+	14.00	9.80	11.50	1.42	-1.22
chr8	34613798	34613898	45	Leprotl1	+	1.50	2.93	7.50	-1.97	4.99
chr8	34613926	34614026	-83	Leprotl1	+	5.25	9.35	11.03	-1.79	2.1
chr8	34614487	34614587	-644	Leprotl1	+	12.75	11.57	16.32	1.1	1.28
chr8	35842024	35842124	-839	Ppp1r3b	+	5.50	8.90	7.50	-1.61	1.36
chr8	36925034	36925134	-156	Trmt9b	+	5.25	9.35	10.50	-1.79	2
chr8	36925160	36925310	-5	Trmt9b	+	10.75	15.83	14.85	-1.48	1.38
chr8	40963847	40964002	-404	Cnot7	+	21.00	36.90	23.00	-1.76	1.09
chr8	41246032	41246132	-228	Adam20	+	9.00	11.80	10.50	-1.31	1.16
chr8	41379133	41379238	-85	Pdgfrl	+	9.50	8.40	3.50	1.14	-2.72
chr8	41827855	41827955	-171	Asah1	+	8.00	19.70	10.00	-2.46	1.25
chr8	41870070	41870233	4	Frg1	+	19.00	20.20	10.50	-1.06	-1.81
chr8	45521699	45521799	-395	Mtnr1a	+	8.00	12.30	11.00	-1.54	1.37
chr8	45521811	45521911	-283	Mtnr1a	+	10.50	14.80	15.50	-1.41	1.47
chr8	45715031	45715167	-31	F11	+	7.75	9.39	9.41	-1.22	1.21
chr8	45715201	45715301	-183	F11	+	5.00	8.90	8.00	-1.77	1.6
chr8	47439483	47439583	-389	Enpp6	+	5.00	9.30	8.00	-1.87	1.6
chr8	48203676	48203776	-499	Gm31786	+	9.25	7.21	1.54	1.29	-6.01
chr8	48203825	48203925	-648	Gm31786	+	8.00	6.40	4.00	1.25	-2
chr8	48274957	48275197	-101	Cldn24	+	25.50	29.35	23.42	-1.15	-1.09
chr8	53963743	53963843	-944	Aga	+	19.50	31.69	15.91	-1.62	-1.23
chr8	55002929	55003029	-387	Asb5	+	4.25	6.04	6.91	-1.42	1.62
chr8	55024020	55024128	-400	Asb5	+	16.75	8.77	11.17	1.92	-1.5
chr8	55029476	55029576	-960	Asb5	+	8.00	11.80	5.00	-1.48	-1.6
chr8	55406762	55406945	-910	Gpm6a	+	8.50	12.30	12.00	-1.45	1.41
chr8	56392817	56392917	-586	Glra3	+	3.00	10.30	13.50	-3.44	4.49
chr8	57940191	57940291	653	Sap30	+	12.25	9.11	10.72	1.34	-1.15
chr8	57940617	57940717	227	Sap30	+	6.00	8.40	4.00	-1.39	-1.5
chr8	57941444	57941544	497	2500002B13Rik	+	9.50	28.00	9.00	-2.95	-1.06
chr8	60958300	60958400	-808	Aadat	+	9.25	6.23	3.08	1.49	-3.01
chr8	61436755	61436855	-460	Clcn3	+	3.00	7.40	3.00	-2.46	-1
chr8	61437127	61437227	-832	Clcn3	+	9.50	17.70	12.00	-1.86	1.26
chr8	62356349	62356544	-705	Palld	+	16.50	20.70	25.00	-1.25	1.51
chr8	62576140	62576240	37	Anxa10	+	8.00	7.44	7.47	1.08	-1.07
chr8	66455674	66455774	-620	Rnu6	+	7.00	13.81	5.38	-1.97	-1.3
chr8	66838585	66838685	-318	Marchf1	+	7.75	5.23	3.10	1.48	-2.5
chr8	66963649	66963749	-693	Tktl2	+	20.00	28.78	32.21	-1.44	1.61
chr8	66963750	66963850	-592	Tktl2	+	26.00	26.93	35.10	-1.04	1.35
chr8	66963921	66964021	-421	Tktl2	+	18.50	14.80	14.50	1.25	-1.28
chr8	67942688	67942811	-871	Nat1	+	14.25	13.56	12.21	1.05	-1.17
chr8	67947118	67947218	-359	Nat2	+	29.75	25.88	33.68	1.15	1.13
chr8	70583878	70584047	-15	Nr2c2ap	+	27.50	18.86	45.22	1.46	1.65
chr8	70754927	70755124	77	Ddx49	+	81.25	47.47	84.09	1.71	1.04
chr8	71316133	71316233	-281	Kcnn1	+	5.50	3.90	8.50	1.4	1.54
chr8	71316588	71316714	-749	Kcnn1	+	48.00	32.33	55.05	1.49	1.15
chr8	71592110	71592224	-846	Gm7827	+	190.50	127.23	231.64	1.5	1.22
chr8	71592257	71592357	-706	Gm7827	+	145.50	102.05	170.12	1.43	1.17
chr8	71725303	71725403	-5	Myo9b	+	24.50	18.82	24.50	1.3	-1
chr8	71725418	71725518	110	Myo9b	+	26.50	25.13	25.48	1.06	-1.04
chr8	71725535	71725635	227	Myo9b	+	65.75	55.39	92.65	1.19	1.41
chr8	73198487	73198587	813	1700030K09Rik	+	10.00	8.90	12.00	1.13	1.2
chr8	73302822	73302922	-718	Med26	+	6.00	16.20	3.00	-2.71	-2
chr8	73324774	73324874	68	Smim7	+	23.25	16.52	29.72	1.41	1.28
chr8	73324960	73325060	-118	Smim7	+	18.00	22.36	29.01	-1.24	1.61
chr8	73325182	73325282	-340	Smim7	+	12.00	18.20	10.00	-1.52	-1.2
chr8	75835532	75835717	-513	Mcm5	+	24.50	22.60	23.00	1.08	-1.07
chr8	79163284	79163384	-58	Pou4f2	+	16.75	12.61	11.67	1.33	-1.44
chr8	79975557	79975709	-421	1700011L22Rik	+	7.25	15.18	12.43	-2.1	1.71
chr8	84466952	84467109	-885	Gm46046	+	22.75	10.68	25.28	2.13	1.11
chr8	84699537	84699637	-20	Prkaca	+	8.50	3.68	5.84	2.29	-1.46
chr8	84723179	84723389	-861	Samd1	+	18.00	18.68	17.49	-1.04	-1.03
chr8	84738168	84738268	44	Mir1199	+	17.75	7.58	20.88	2.35	1.17
chr8	84738404	84738543	-124	Misp3	+	41.25	30.94	52.86	1.33	1.28
chr8	84769271	84769371	-117	Il27ra	+	9.75	10.04	11.80	-1.03	1.21
chr8	84769430	84769561	-291	Il27ra	+	22.00	18.70	30.90	1.18	1.41
chr8	84771617	84771717	-59	Rln3	+	21.50	17.30	17.92	1.24	-1.2
chr8	84771909	84772009	-351	Rln3	+	12.75	15.40	10.20	-1.21	-1.25
chr8	84832112	84832235	-747	Dcaf15	+	51.75	24.48	43.61	2.11	-1.19
chr8	84903028	84903188	73	Nanos3	+	75.50	51.58	82.44	1.46	1.09
chr8	84936153	84936296	-688	Mir3074-2	+	7.50	7.40	11.50	1.02	1.53
chr8	84997937	84998052	-963	Yju2b	+	33.25	27.29	42.72	1.22	1.29
chr8	85785665	85785877	-977	Fbxw9	+	103.25	75.65	78.47	1.36	-1.32
chr8	86428281	86428381	-778	Neto2	+	6.50	8.40	13.00	-1.29	2
chr8	87471916	87472016	-361	Gm10638	+	15.00	14.71	16.55	1.02	1.1
chr8	87472293	87472393	16	Gm10638	+	23.50	16.35	28.00	1.44	1.19
chr8	87472585	87472685	-1	Siah1a	+	166.50	108.68	176.56	1.53	1.06
chr8	88199593	88199693	-101	Cbln1os	+	142.25	62.17	133.91	2.29	-1.06
chr8	88199694	88199794	0	Cbln1os	+	109.00	39.22	84.63	2.78	-1.29
chr8	88200073	88200173	379	Cbln1os	+	34.00	35.38	56.73	-1.04	1.67
chr8	88844653	88844753	532	Gm2716	+	18.00	19.94	18.00	-1.11	-1
chr8	88845402	88845502	65	Cnep1r1	+	4.50	9.30	7.50	-2.08	1.66
chr8	88845634	88845734	297	Cnep1r1	+	3.50	2.50	6.50	1.42	1.85
chr8	89770434	89770534	306	Sall1	+	5.25	7.06	4.73	-1.34	-1.11
chr8	91554827	91554927	-586	Chd9	+	6.00	14.30	3.00	-2.38	-2
chr8	93627060	93627160	-913	Capns2	+	38.25	33.25	42.74	1.15	1.12
chr8	94262671	94262799	-267	Ces5a	+	28.50	17.70	41.90	1.61	1.47
chr8	94262856	94262956	-438	Ces5a	+	21.25	18.98	38.35	1.12	1.81
chr8	94993207	94993307	-218	Nup93	+	13.00	8.09	16.64	1.61	1.28
chr8	94994504	94994604	-680	Nup93	+	9.00	5.90	12.50	1.52	1.39
chr8	94994717	94994817	-467	Nup93	+	8.50	6.99	11.16	1.22	1.31
chr8	95055118	95055224	-665	Slc12a3	+	35.75	21.45	25.18	1.66	-1.42
chr8	95471343	95471443	-919	Ccl22	+	14.25	8.26	5.09	1.73	-2.81
chr8	95471481	95471581	-781	Ccl22	+	14.50	7.90	5.00	1.84	-2.91
chr8	95703340	95703440	-347	Adgrg1	+	34.75	27.90	34.65	1.24	-1
chr8	95807503	95807638	-259	Katnb1	+	477.25	406.96	480.37	1.17	1.01
chr8	95929764	95929864	-360	Kifc3	+	6.00	12.80	5.50	-2.13	-1.09
chr8	96077972	96078072	-902	Mmp15	+	6.75	5.21	4.15	1.29	-1.63
chr8	96078380	96078480	-494	Mmp15	+	12.00	12.30	10.00	-1.02	-1.2
chr8	96161533	96161633	-86	Cfap20	+	12.25	18.82	10.72	-1.53	-1.15
chr8	96403858	96403958	306	Ndrg4	+	7.00	14.30	9.50	-2.04	1.35
chr8	105066802	105066918	-366	Cmtm3	+	19.25	26.75	25.84	-1.39	1.34
chr8	105573532	105573632	-118	Ces2c	+	13.00	19.20	19.50	-1.48	1.5
chr8	105951261	105951398	-490	Phaf1	+	38.50	39.27	51.92	-1.02	1.35
chr8	105990927	105991027	249	Tradd	+	23.50	17.20	23.00	1.36	-1.02
chr8	105991066	105991166	110	Tradd	+	19.50	12.30	23.00	1.59	1.18
chr8	106022732	106022846	-44	Exoc3l	+	28.00	27.50	29.90	1.02	1.07
chr8	106052057	106052157	793	Fbxl9	+	4.50	3.90	4.50	1.14	-1
chr8	106052557	106052657	293	Fbxl9	+	55.25	26.98	49.12	2.05	-1.12
chr8	106075197	106075346	381	Slc9a5	+	16.25	28.56	26.91	-1.76	1.65
